status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,The qualitative content analysis process,Satu Elo; Helvi Kyngäs,2008,Journal of Advanced Nursing,10.1111/j.1365-2648.2007.04569.x,https://openalex.org/W2067404301,method-paper-outside-scope; nursing-domain,"AIM: This paper is a description of inductive and deductive content analysis. BACKGROUND: Content analysis is a method that may be used with either qualitative or quantitative data and in an inductive or deductive way. Qualitative content analysis is commonly used in nursing studies but little has been published on the analysis process and many research books generally only provide a short description of this method. DISCUSSION: When using content analysis, the aim was to build a model to describe the phenomenon in a conceptual form. Both inductive and deductive analysis processes are represented as three main phases: preparation, organizing and reporting. The preparation phase is similar in both approaches. The concepts are derived from the data in inductive content analysis. Deductive content analysis is used when the structure of analysis is operationalized on the basis of previous knowledge. CONCLUSION: Inductive content analysis is used in cases where there are no previous studies dealing with the phenomenon or when it is fragmented. A deductive approach is useful if the general aim was to test a previous theory in a different situation or to compare categories at different time periods.","openalex, scopus, wos",llm,0.990,unreviewed,
discarded,Promoting understanding of chemical representations: Students' use of a visualization tool in the classroom,Hsin‐Kai Wu; Joseph Krajcik; Elliot Soloway,2001,Journal of Research in Science Teaching,10.1002/tea.1033,https://openalex.org/W2015662363,other-discipline; chemistry-domain,"Abstract Many students have difficulty learning symbolic and molecular representations of chemistry. This study investigated how students developed an understanding of chemical representations with the aid of a computer‐based visualizing tool, eChem, that allowed them to build molecular models and view multiple representations simultaneously. Multiple sources of data were collected with the participation of 71 eleventh graders at a small public high school over a 6‐week period. The results of pre‐ and posttests showed that students' understanding of chemical representations improved substantially ( p &lt; .001, effect size = 2.68‐. The analysis of video recordings revealed that several features in eChem helped students construct models and translate representations. Students who were highly engaged in discussions while using eChem made referential linkages between visual and conceptual aspects of representations. This in turn may have deepened their understanding of chemical representations and concepts. The findings also suggest that computerized models can serve as a vehicle for students to generate mental images. Finally, students demonstrated their preferences of certain types of representations and did not use all types of three‐dimensional models interchangeably. © 2001 John Wiley &amp; Sons, Inc. J Res Sci Teach 38: 821–842, 2001","openalex, scopus, wos",llm,0.990,unreviewed,
discarded,Students' questions: a potential resource for teaching and learning science,Christine Chin; Jonathan Osborne,2008,Studies in Science Education,10.1080/03057260701828101,https://openalex.org/W1969598650,other-discipline; science-education-review,"Students' questions play an important role in meaningful learning and scientific inquiry. They are a potential resource for both teaching and learning science. Despite the capacity of students' questions for enhancing learning, much of this potential still remains untapped. The purpose of this paper, therefore, is to examine and review the existing research on students' questions and to explore ways of advancing future work into this area. The paper begins by highlighting the importance and role of students' questions from the perspectives of both the learner and the teacher. It then reviews the empirical research on students' questions, with a focus on four areas: (1) the nature and types of these questions; (2) the effects of teaching students questioning skills; (3) the relationship between students' questions and selected variables; and (4) teachers' responses to, and students' perceptions of, students' questions. Following this, some issues and implications of students' questions for classroom instruction are discussed. The paper concludes by suggesting several areas for future research that have significant value for student learning.","openalex, scopus, wos",llm,0.980,unreviewed,
discarded,Educating the Net Generation,Diana G. Oblinger; J.L. Oblinger; Joan K. Lippincott,2005,Bibliothèque et Archives nationales du Québec (Québec government),,https://openalex.org/W141994778,general-education; not-about-measurement,"This is a book for educators.Those who have chosen to be educators are generally dedicated to students.But, sometimes we don't quite understand what we are seeing.We hope this book will help educators make sense of the many patterns and behaviors that we see in the Net Generation but don't quite understand.The first chapter surveys much of the literature in an effort to distill a picture of Net Generation learners-students who were born in the 1980s and later.Although no two individuals are alike, the characteristics help establish the contrast between generations.While we at colleges and universities routinely collect demographic information on our learners, we may not be asking the questions that will help us design and deliver programs that are optimal for current learners.Having Baby Boomers talk about the Net Generation is not nearly as good as listening to learners themselves.Greg Roberts from the University of Pittsburg-Johnstown, along with Ben McNeely and Carie Windham, both from North Carolina State University, help us understand the Net Gen perspective on technology and higher education.Their insights help us appreciate that even our definitions of technology are different.They also emphasize the importance of interactivity and learning-by-doing.Joel Hartman, Patsy Moskal, and Chuck Dziuban from the University of Central Florida have experience with different generations of learners in online, blended, 1.3Educating the Net Generation and face-to-face situations.Their research highlights an assumption we often make: that younger students are likely to have the strongest preference for technology.Reflecting what the student authors told us, technology is simply a means to an end.The expectation for involvement with faculty and other students overrides a desire to use technology.Even though technology may not be the entire focus, colleges and universities make massive technology investments based on what they believe students need, want, and already have.Bob Kvavik reports on the first EDUCAUSE Center for Applied Research study that details what technology students have, how they use it, and the benefits they believe result.Clearly, there is room for improvement in higher education's use of learning technologies as we move from course management systems to more interactive approaches.Interactive instruction is the focus of Judith Ramaley and Lee Zia's chapter, based in large part on their work at the National Science Foundation.Virtually all those who study the Net Generation believe that their preference for experiential, hands-on learning is a distinguishing characteristic.The chapter details different types of interaction (for example, people to people, people and tools, people with concepts), along with examples of projects that put these interactions into practice.Beyond individual courses, how should institutions think about the curriculum, particularly if the desire is to prepare students for the 21st century?Alma Clayton-Pedersen and Nancy O'Neill use the Association of American Colleges and Universities' Greater Expectations initiative as a starting point for exploring how the curriculum can be adapted to better meet the needs of today's learners and how technology can be used in service to learning.Although we often think of students and the classroom, an array of services and support are necessary to ensure that students succeed.Jim Wager from The Pennsylvania State University describes how student services professionals think of today's students and technology.Although he concludes that it is not about technology, technology has an important role to play in making services more convenient and in better integrating them into the campus experience.If faculty and students have different perspectives, there should be a process to help faculty understand those different perspectives, as well as effective approaches to teaching their students.Anne Moore, John Moore, and Shelli Fowler describe programs designed to enhance the faculty's fluency in information technology-and better meet the needs of the Net Generation.Virginia Tech's program for faculty, the Faculty Development Institute, as well as one designedEducating the Net Generation","openalex, scopus, wos",llm,0.970,unreviewed,
discarded,Studying the effect of AI Code Generators on Supporting Novice Learners in Introductory Programming,Majeed Kazemitabaar; Justin Chow; Carl Ka To; Barbara Ericson; David Weintrop; Tovi Grossman,2023,International Conference on Human Factors in Computing Systems,10.1145/3544548.3580919,https://openalex.org/W4321162272,programming-learning-not-shell; non-target-topic,"AI code generators like OpenAI Codex have the potential to assist novice programmers by generating code from natural language descriptions, however, over-reliance might negatively impact learning and retention. To explore the implications that AI code generators have on introductory programming, we conducted a controlled experiment with 69 novices (ages 10-17). Learners worked on 45 Python code-authoring tasks, for which half of the learners had access to Codex, each followed by a code-modification task. Our results show that using Codex significantly increased code-authoring performance (1.15x increased completion rate and 1.8x higher scores) while not decreasing performance on manual code-modification tasks. Additionally, learners with access to Codex during the training phase performed slightly better on the evaluation post-tests conducted one week later, although this difference did not reach statistical significance. Of interest, learners with higher Scratch pre-test scores performed significantly better on retention post-tests, if they had prior access to Codex.","openalex, scopus, wos",llm,0.940,unreviewed,
discarded,Why/AutoTutor: A Test of Learning Gains from a Physics Tutor with Natural Language Dialog,AC Graesser; GT Jackson; Eric Mathews; HH Mitchell; Andrew M. Olney; Marco Ventura; Patrick Chipman; Donald R. Franceschetti; Xinyu Hu; Max M. Louwerse; NK Person,2003,Research portal (Tilburg University),,https://openalex.org/W2576592509,other-discipline; physics-domain,"Why/AutoTutor is a tutoring system that helps students construct answers to qualitative physics problems by holding a conversation in natural language.Why/AutoTutor provides feedback to the student on what the student types in (positive, neutral, negative feedback), pumps the student for more information, prompts the student to fill in missing words, gives hints, fills in missing information with assertions, identifies and corrects bad answers and misconceptions, answers students' questions, and summarizes answers.In essence, constructivist learning is implemented in a mixedinitiative dialog.Why/AutoTutor delivers its dialog moves with an animated conversational agent whereas students type in their answers via keyboard.We conducted an experiment that compared Why/AutoTutor with two control conditions (Read textbook, nothing) in assessments of learning gains.The tutoring system performed significantly better than the two control conditions on a test similar to the Force Concept Inventory.","openalex, scopus, wos",llm,0.980,unreviewed,
discarded,"War of the chatbots: Bard, Bing Chat, ChatGPT, Ernie and beyond. The new AI gold rush and its impact on higher education",Jürgen Rudolph; Shannon Tan; Samson Tan,2023,Journal of Applied Learning & Teaching,10.37074/jalt.2023.6.1.23,https://openalex.org/W4366989878,ai-chatbots-not-shell; higher-education-general,"Developments in the chatbot space have been accelerating at breakneck speed since late November 2022. Every day, there appears to be a plethora of news. A war of competitor chatbots is raging amidst an AI arms race and gold rush. These rapid developments impact higher education, as millions of students and academics have started using bots like ChatGPT, Bing Chat, Bard, Ernie and others for a large variety of purposes. In this article, we select some of the most promising chatbots in the English and Chinese-language spaces and provide their corporate backgrounds and brief histories. Following an up-to-date review of the Chinese and English-language academic literature, we describe our comparative method and systematically compare selected chatbots across a multi-disciplinary test relevant to higher education. The results of our test show that there are currently no A-students and no B-students in this bot cohort, despite all publicised and sensationalist claims to the contrary. The much-vaunted AI is not yet that intelligent, it would appear. GPT-4 and its predecessor did best, whilst Bing Chat and Bard were akin to at-risk students with F-grade averages. We conclude our article with four types of recommendations for key stakeholders in higher education: (1) faculty in terms of assessment and (2) teaching &amp; learning, (3) students and (4) higher education institutions.","openalex, scopus, wos",llm,0.980,unreviewed,
discarded,Gearbox Reliability Collaborative Project Report: Findings from Phase 1 and Phase 2 Testing,H. Link; W LaCava; Jeroen van Dam; B. McNiff; Shuangwen Sheng; Robb Wallen; M. McDade; Scott R. Lambert; S. Butterfield; F. Oyague,2011,,10.2172/1018489,https://openalex.org/W1243050217,engineering-report; non-education,This report describes the Gearbox Reliability Collaborative's work at NREL to increase the reliability of wind turbine gearboxes.,"openalex, scopus, wos",llm,1.000,unreviewed,
discarded,The Development And Validation Of The Test Of Astronomy STandards (TOAST),Stephanie J. Slater,2015,Journal of Astronomy & Earth Sciences Education (JAESE),10.19030/jaese.v1i1.9102,https://openalex.org/W2155317612,single-discipline-diagnostic; astronomy-domain,"&lt;p&gt;The Test Of Astronomy STandards (TOAST) is a comprehensive assessment instrument designed to measure students general astronomy content knowledge. Built upon the research embedded within a generation of astronomy assessments designed to measure single concepts, the TOAST is appropriate to measure across an entire astronomy course. The TOASTs scientific content represents a consensus of expert opinion about what students should know from three different groups: the American Association for the Advancement of Science, the National Research Council, and the American Astronomical Society. The TOASTs reliability and validity are established by results from Cronbach alpha and classical test theory analyses, a review for construct validity, testing for sensitivity to instruction, and numerous rounds of expert review. As such the TOAST can be considered a valuable tool for classroom instructors and discipline based education researchers in astronomy across a variety of learning environments.&lt;/p&gt;","openalex, scopus, wos",llm,0.970,unreviewed,
discarded,Head-Mounted Display Virtual Reality in Post-secondary Education and Skill Training,Brendan Concannon; Shaniff Esmail; Mary Roduta Roberts,2019,Frontiers in Education,10.3389/feduc.2019.00080,https://openalex.org/W2962901031,education-technology-general; non-computing-domain,"Background: This review focused on how immersive head-mounted display virtual reality (VR) was used in post-secondary level education and skill training, with the aim to better understand its state of the art as found from the literature. While numerous studies describe the use of immersive VR within a specific educational setting, they are often standalone events not fully detailed regarding their curricular integration. This review aims to analyse these events, with a focus on immersive VR’s incorporation into post-secondary education. Objectives: O1) Review the existing literature on the use of immersive VR in post-secondary settings, determining where and how it has been used within each educational discipline. This criterion focused on literature featuring the use of immersive VR, due to its influence on a user’s perceived levels of presence and imagination. O2) Identify favourable outcomes from the use of immersive VR when compared to other learning methods. O3) Determine the conceptual rationale (purpose) for each implementation of immersive VR as found throughout the literature. O4) Identify learning theories and recommendations for the utilization of immersive VR in post-secondary education. Methods: A literature review was undertaken with searches of Education Research Complete, ERIC, MEDLINE, EMBASE, IEEE Xplore, Scopus and Web of Science: Core Collection to locate reports on the use of immersive VR in post-secondary curricula. Results: 119 articles were identified, featuring disciplines across Arts and Humanities, Health Sciences, Military and Aerospace, Science and Technology. 35 out of 38 experiments reported to have found a positive outcome for immersive VR, after being compared with a non-immersive platform. Each simulation’s purpose included one or more of the following designations: skill training, convenience, engagement, safety, highlighting, interactivity, team building and suggestion. Recommendations for immersive VR in post-secondary education emphasize experiential learning and social constructivist approaches, including student-created virtual environments that are mainly led by the students themselves under team collaboration. Conclusion: Immersive VR brings convenient, engaging and interactive alternatives to traditional classroom settings as well as offers additional capability over traditional methods. There is a diverse assortment of educational disciplines that have each attempted to harness the power of this technological medium.","openalex, scopus, wos",llm,0.970,unreviewed,
